date,m2,hy_spread,fed_balance,tga,rrp,net_liquidity
2024-08-25,21186.8,3.19,7139952.0,736494.0,312.896,6.4031
2024-08-26,21186.8,3.15,7139952.0,736494.0,353.557,6.4031
2024-08-27,21186.8,3.17,7139952.0,736494.0,344.045,6.4031
2024-08-28,21186.8,3.19,7123238.0,745851.0,388.89,6.377
2024-08-29,21186.8,3.15,7123238.0,745851.0,383.434,6.377
2024-08-30,21186.8,3.13,7123238.0,745851.0,433.13,6.377
2024-08-31,21186.8,3.17,7123238.0,745851.0,433.13,6.377
2024-09-01,21269.5,3.17,7123238.0,745851.0,433.13,6.377
2024-09-02,21269.5,3.17,7123238.0,745851.0,433.13,6.377
2024-09-03,21269.5,3.31,7123238.0,745851.0,349.808,6.377
2024-09-04,21269.5,3.35,7112567.0,733959.0,337.312,6.3783
2024-09-05,21269.5,3.29,7112567.0,733959.0,291.091,6.3783
2024-09-06,21269.5,3.39,7112567.0,733959.0,299.271,6.3783
2024-09-07,21269.5,3.39,7112567.0,733959.0,299.271,6.3783
2024-09-08,21269.5,3.39,7112567.0,733959.0,299.271,6.3783
2024-09-09,21269.5,3.36,7112567.0,733959.0,292.158,6.3783
2024-09-10,21269.5,3.46,7112567.0,733959.0,281.392,6.3783
2024-09-11,21269.5,3.44,7115001.0,755958.0,279.215,6.3588
2024-09-12,21269.5,3.39,7115001.0,755958.0,294.464,6.3587
2024-09-13,21269.5,3.37,7115001.0,755958.0,284.951,6.3588
2024-09-14,21269.5,3.37,7115001.0,755958.0,284.951,6.3588
2024-09-15,21269.5,3.37,7115001.0,755958.0,284.951,6.3588
2024-09-16,21269.5,3.32,7115001.0,755958.0,239.386,6.3588
2024-09-17,21269.5,3.25,7115001.0,755958.0,256.337,6.3588
2024-09-18,21269.5,3.21,7109137.0,771194.0,305.831,6.3376
2024-09-19,21269.5,3.1,7109137.0,771194.0,311.777,6.3376
2024-09-20,21269.5,3.15,7109137.0,771194.0,339.316,6.3376
2024-09-21,21269.5,3.15,7109137.0,771194.0,339.316,6.3376
2024-09-22,21269.5,3.15,7109137.0,771194.0,339.316,6.3376
2024-09-23,21269.5,3.15,7109137.0,771194.0,380.372,6.3376
2024-09-24,21269.5,3.21,7109137.0,771194.0,388.977,6.3376
2024-09-25,21269.5,3.19,7080059.0,806771.0,416.193,6.2729
2024-09-26,21269.5,3.14,7080059.0,806771.0,424.916,6.2729
2024-09-27,21269.5,3.14,7080059.0,806771.0,436.518,6.2729
2024-09-28,21269.5,3.14,7080059.0,806771.0,436.518,6.2729
2024-09-29,21269.5,3.14,7080059.0,806771.0,436.518,6.2729
2024-09-30,21269.5,3.03,7080059.0,806771.0,465.638,6.2728
2024-10-01,21331.9,3.07,7080059.0,806771.0,375.221,6.2729
2024-10-02,21331.9,3.06,7046925.0,798277.0,383.398,6.2483
2024-10-03,21331.9,3.04,7046925.0,798277.0,341.248,6.2483
2024-10-04,21331.9,2.89,7046925.0,798277.0,330.012,6.2483
2024-10-05,21331.9,2.89,7046925.0,798277.0,330.012,6.2483
2024-10-06,21331.9,2.89,7046925.0,798277.0,330.012,6.2483
2024-10-07,21331.9,2.95,7046925.0,798277.0,322.948,6.2483
2024-10-08,21331.9,2.99,7046925.0,798277.0,325.355,6.2483
2024-10-09,21331.9,2.94,7046840.0,802115.0,343.448,6.2444
2024-10-10,21331.9,2.99,7046840.0,802115.0,322.587,6.2444
2024-10-11,21331.9,2.98,7046840.0,802115.0,331.735,6.2444
2024-10-12,21331.9,2.98,7046840.0,802115.0,331.735,6.2444
2024-10-13,21331.9,2.98,7046840.0,802115.0,331.735,6.2444
2024-10-14,21331.9,2.97,7046840.0,802115.0,331.735,6.2444
2024-10-15,21331.9,2.93,7046840.0,802115.0,286.398,6.2444
2024-10-16,21331.9,2.9,7039284.0,791792.0,272.028,6.2472
2024-10-17,21331.9,2.89,7039284.0,791792.0,262.21,6.2472
2024-10-18,21331.9,2.88,7039284.0,791792.0,259.892,6.2472
2024-10-19,21331.9,2.88,7039284.0,791792.0,259.892,6.2472
2024-10-20,21331.9,2.88,7039284.0,791792.0,259.892,6.2472
2024-10-21,21331.9,2.88,7039284.0,791792.0,261.044,6.2472
2024-10-22,21331.9,2.92,7039284.0,791792.0,237.76,6.2473
2024-10-23,21331.9,2.95,7029408.0,829991.0,270.839,6.1991
2024-10-24,21331.9,2.93,7029408.0,829991.0,202.798,6.1992
2024-10-25,21331.9,2.89,7029408.0,829991.0,227.0,6.1992
2024-10-26,21331.9,2.89,7029408.0,829991.0,227.0,6.1992
2024-10-27,21331.9,2.89,7029408.0,829991.0,227.0,6.1992
2024-10-28,21331.9,2.82,7029408.0,829991.0,251.032,6.1992
2024-10-29,21331.9,2.85,7029408.0,829991.0,244.841,6.1992
2024-10-30,21331.9,2.8,7013490.0,835237.0,228.946,6.178
2024-10-31,21331.9,2.88,7013490.0,835237.0,201.278,6.1781
2024-11-01,21452.2,2.83,7013490.0,835237.0,155.476,6.1781
2024-11-02,21452.2,2.83,7013490.0,835237.0,155.476,6.1781
2024-11-03,21452.2,2.83,7013490.0,835237.0,155.476,6.1781
2024-11-04,21452.2,2.87,7013490.0,835237.0,171.885,6.1781
2024-11-05,21452.2,2.86,7013490.0,835237.0,144.243,6.1781
2024-11-06,21452.2,2.74,6994299.0,842051.0,177.871,6.1521
2024-11-07,21452.2,2.73,6994299.0,842051.0,159.002,6.1521
2024-11-08,21452.2,2.63,6994299.0,842051.0,163.621,6.1521
2024-11-09,21452.2,2.63,6994299.0,842051.0,163.621,6.1521
2024-11-10,21452.2,2.63,6994299.0,842051.0,163.621,6.1521
2024-11-11,21452.2,2.63,6994299.0,842051.0,163.621,6.1521
2024-11-12,21452.2,2.61,6994299.0,842051.0,178.814,6.1521
2024-11-13,21452.2,2.64,6967108.0,832186.0,238.106,6.1347
2024-11-14,21452.2,2.6,6967108.0,832186.0,214.509,6.1347
2024-11-15,21452.2,2.72,6967108.0,832186.0,172.4,6.1347
2024-11-16,21452.2,2.72,6967108.0,832186.0,172.4,6.1347
2024-11-17,21452.2,2.72,6967108.0,832186.0,172.4,6.1347
2024-11-18,21452.2,2.72,6967108.0,832186.0,200.03,6.1347
2024-11-19,21452.2,2.69,6967108.0,832186.0,200.664,6.1347
2024-11-20,21452.2,2.67,6923731.0,751873.0,217.793,6.1716
2024-11-21,21452.2,2.61,6923731.0,751873.0,188.567,6.1717
2024-11-22,21452.2,2.61,6923731.0,751873.0,204.254,6.1717
2024-11-23,21452.2,2.61,6923731.0,751873.0,204.254,6.1717
2024-11-24,21452.2,2.61,6923731.0,751873.0,204.254,6.1717
2024-11-25,21452.2,2.64,6923731.0,751873.0,186.749,6.1717
2024-11-26,21452.2,2.68,6923731.0,751873.0,148.823,6.1717
2024-11-27,21452.2,2.69,6905140.0,775250.0,169.815,6.1297
2024-11-28,21452.2,2.69,6905140.0,775250.0,169.815,6.1297
2024-11-29,21452.2,2.72,6905140.0,775250.0,197.627,6.1297
2024-11-30,21452.2,2.74,6905140.0,775250.0,197.627,6.1297
2024-12-01,21485.9,2.74,6905140.0,775250.0,197.627,6.1297
2024-12-02,21485.9,2.68,6905140.0,775250.0,135.858,6.1298
2024-12-03,21485.9,2.66,6905140.0,775250.0,161.572,6.1297
2024-12-04,21485.9,2.66,6895827.0,789516.0,162.866,6.1061
2024-12-05,21485.9,2.66,6895827.0,789516.0,131.964,6.1062
2024-12-06,21485.9,2.67,6895827.0,789516.0,130.014,6.1062
2024-12-07,21485.9,2.67,6895827.0,789516.0,130.014,6.1062
2024-12-08,21485.9,2.67,6895827.0,789516.0,130.014,6.1062
2024-12-09,21485.9,2.67,6895827.0,789516.0,153.029,6.1062
2024-12-10,21485.9,2.67,6895827.0,789516.0,174.842,6.1061
2024-12-11,21485.9,2.64,6897485.0,775067.0,180.12,6.1222
2024-12-12,21485.9,2.66,6897485.0,775067.0,165.025,6.1223
2024-12-13,21485.9,2.68,6897485.0,775067.0,135.777,6.1223
2024-12-14,21485.9,2.68,6897485.0,775067.0,135.777,6.1223
2024-12-15,21485.9,2.68,6897485.0,775067.0,135.777,6.1223
2024-12-16,21485.9,2.69,6897485.0,775067.0,110.753,6.1223
2024-12-17,21485.9,2.75,6897485.0,775067.0,118.093,6.1223
2024-12-18,21485.9,2.73,6889332.0,767932.0,131.651,6.1213
2024-12-19,21485.9,2.91,6889332.0,767932.0,112.417,6.1213
2024-12-20,21485.9,2.86,6889332.0,767932.0,98.356,6.1213
2024-12-21,21485.9,2.86,6889332.0,767932.0,98.356,6.1213
2024-12-22,21485.9,2.86,6889332.0,767932.0,98.356,6.1213
2024-12-23,21485.9,2.85,6889332.0,767932.0,116.004,6.1213
2024-12-24,21485.9,2.86,6889332.0,767932.0,180.989,6.1212
2024-12-25,21485.9,2.86,6885963.0,764770.0,180.989,6.121
2024-12-26,21485.9,2.86,6885963.0,764770.0,196.818,6.121
2024-12-27,21485.9,2.84,6885963.0,764770.0,268.739,6.1209
2024-12-28,21485.9,2.84,6885963.0,764770.0,268.739,6.1209
2024-12-29,21485.9,2.84,6885963.0,764770.0,268.739,6.1209
2024-12-30,21485.9,2.94,6885963.0,764770.0,260.743,6.1209
2024-12-31,21485.9,2.92,6885963.0,764770.0,473.46,6.1207
2025-01-01,21548.1,2.92,6852491.0,719873.0,473.46,6.1321
2025-01-02,21548.1,2.88,6852491.0,719873.0,239.858,6.1324
2025-01-03,21548.1,2.81,6852491.0,719873.0,237.377,6.1324
2025-01-04,21548.1,2.81,6852491.0,719873.0,237.377,6.1324
2025-01-05,21548.1,2.81,6852491.0,719873.0,237.377,6.1324
2025-01-06,21548.1,2.76,6852491.0,719873.0,231.926,6.1324
2025-01-07,21548.1,2.79,6852491.0,719873.0,208.296,6.1324
2025-01-08,21548.1,2.84,6853554.0,652636.0,185.144,6.2007
2025-01-09,21548.1,2.82,6853554.0,652636.0,168.225,6.2007
2025-01-10,21548.1,2.81,6853554.0,652636.0,178.8,6.2007
2025-01-11,21548.1,2.81,6853554.0,652636.0,178.8,6.2007
2025-01-12,21548.1,2.81,6853554.0,652636.0,178.8,6.2007
2025-01-13,21548.1,2.85,6853554.0,652636.0,183.669,6.2007
2025-01-14,21548.1,2.8,6853554.0,652636.0,160.219,6.2008
2025-01-15,21548.1,2.72,6834070.0,641225.0,119.977,6.1927
2025-01-16,21548.1,2.73,6834070.0,641225.0,94.489,6.1928
2025-01-17,21548.1,2.64,6834070.0,641225.0,118.327,6.1927
2025-01-18,21548.1,2.64,6834070.0,641225.0,118.327,6.1927
2025-01-19,21548.1,2.64,6834070.0,641225.0,118.327,6.1927
2025-01-20,21548.1,2.64,6834070.0,641225.0,118.327,6.1927
2025-01-21,21548.1,2.61,6834070.0,641225.0,96.015,6.1927
2025-01-22,21548.1,2.59,6831760.0,677282.0,123.981,6.1544
2025-01-23,21548.1,2.61,6831760.0,677282.0,132.031,6.1543
2025-01-24,21548.1,2.6,6831760.0,677282.0,104.972,6.1544
2025-01-25,21548.1,2.6,6831760.0,677282.0,104.972,6.1544
2025-01-26,21548.1,2.6,6831760.0,677282.0,104.972,6.1544
2025-01-27,21548.1,2.66,6831760.0,677282.0,92.863,6.1544
2025-01-28,21548.1,2.66,6831760.0,677282.0,112.76,6.1544
2025-01-29,21548.1,2.68,6818186.0,784206.0,121.842,6.0339
2025-01-30,21548.1,2.67,6818186.0,784206.0,125.965,6.0339
2025-01-31,21548.1,2.68,6818186.0,784206.0,187.913,6.0338
2025-02-01,21613.5,2.68,6818186.0,784206.0,187.913,6.0338
2025-02-02,21613.5,2.68,6818186.0,784206.0,187.913,6.0338
2025-02-03,21613.5,2.73,6818186.0,784206.0,97.781,6.0339
2025-02-04,21613.5,2.71,6818186.0,784206.0,85.654,6.0339
2025-02-05,21613.5,2.69,6810935.0,805593.0,78.788,6.0053
2025-02-06,21613.5,2.66,6810935.0,805593.0,79.983,6.0053
2025-02-07,21613.5,2.67,6810935.0,805593.0,95.248,6.0052
2025-02-08,21613.5,2.67,6810935.0,805593.0,95.248,6.0052
2025-02-09,21613.5,2.67,6810935.0,805593.0,95.248,6.0052
2025-02-10,21613.5,2.66,6810935.0,805593.0,99.653,6.0052
2025-02-11,21613.5,2.66,6810935.0,805593.0,76.446,6.0053
2025-02-12,21613.5,2.65,6813513.0,828102.0,67.67,5.9853
2025-02-13,21613.5,2.65,6813513.0,828102.0,67.82,5.9853
2025-02-14,21613.5,2.62,6813513.0,828102.0,58.77,5.9854
2025-02-15,21613.5,2.62,6813513.0,828102.0,58.77,5.9854
2025-02-16,21613.5,2.62,6813513.0,828102.0,58.77,5.9854
2025-02-17,21613.5,2.62,6813513.0,828102.0,58.77,5.9854
2025-02-18,21613.5,2.62,6813513.0,828102.0,77.817,5.9853
2025-02-19,21613.5,2.68,6782332.0,790062.0,73.196,5.9922
2025-02-20,21613.5,2.66,6782332.0,790062.0,63.207,5.9922
2025-02-21,21613.5,2.78,6782332.0,790062.0,68.983,5.9922
2025-02-22,21613.5,2.78,6782332.0,790062.0,68.983,5.9922
2025-02-23,21613.5,2.78,6782332.0,790062.0,68.983,5.9922
2025-02-24,21613.5,2.78,6782332.0,790062.0,76.818,5.9922
2025-02-25,21613.5,2.84,6782332.0,790062.0,96.0,5.9922
2025-02-26,21613.5,2.81,6766101.0,681161.0,126.058,6.0848
2025-02-27,21613.5,2.81,6766101.0,681161.0,182.148,6.0848
2025-02-28,21613.5,2.87,6766101.0,681161.0,234.422,6.0847
2025-03-01,21693.6,2.87,6766101.0,681161.0,234.422,6.0847
2025-03-02,21693.6,2.87,6766101.0,681161.0,234.422,6.0847
2025-03-03,21693.6,2.94,6766101.0,681161.0,119.987,6.0848
2025-03-04,21693.6,2.99,6766101.0,681161.0,135.257,6.0848
2025-03-05,21693.6,2.88,6756764.0,548331.0,139.493,6.2083
2025-03-06,21693.6,2.99,6756764.0,548331.0,129.269,6.2083
2025-03-07,21693.6,2.97,6756764.0,548331.0,136.305,6.2083
2025-03-08,21693.6,2.97,6756764.0,548331.0,136.305,6.2083
2025-03-09,21693.6,2.97,6756764.0,548331.0,136.305,6.2083
2025-03-10,21693.6,3.16,6756764.0,548331.0,129.054,6.2083
2025-03-11,21693.6,3.22,6756764.0,548331.0,137.31,6.2083
2025-03-12,21693.6,3.2,6759571.0,512581.0,131.055,6.2469
2025-03-13,21693.6,3.4,6759571.0,512581.0,113.435,6.2469
2025-03-14,21693.6,3.25,6759571.0,512581.0,126.234,6.2469
2025-03-15,21693.6,3.25,6759571.0,512581.0,126.234,6.2469
2025-03-16,21693.6,3.25,6759571.0,512581.0,126.234,6.2469
2025-03-17,21693.6,3.18,6759571.0,512581.0,89.496,6.2469
2025-03-18,21693.6,3.23,6759571.0,512581.0,149.503,6.2468
2025-03-19,21693.6,3.19,6755982.0,435936.0,193.378,6.3199
2025-03-20,21693.6,3.17,6755982.0,435936.0,192.64,6.3199
2025-03-21,21693.6,3.21,6755982.0,435936.0,200.85,6.3198
2025-03-22,21693.6,3.21,6755982.0,435936.0,200.85,6.3198
2025-03-23,21693.6,3.21,6755982.0,435936.0,200.85,6.3198
2025-03-24,21693.6,3.05,6755982.0,435936.0,196.565,6.3198
2025-03-25,21693.6,3.09,6755982.0,435936.0,214.786,6.3198
2025-03-26,21693.6,3.19,6740253.0,360177.0,241.371,6.3798
2025-03-27,21693.6,3.27,6740253.0,360177.0,291.785,6.3798
2025-03-28,21693.6,3.47,6740253.0,360177.0,286.575,6.3798
2025-03-29,21693.6,3.47,6740253.0,360177.0,286.575,6.3798
2025-03-30,21693.6,3.47,6740253.0,360177.0,286.575,6.3798
2025-03-31,21693.6,3.55,6740253.0,360177.0,399.167,6.3797
2025-04-01,21775.6,3.5,6740253.0,360177.0,230.063,6.3798
2025-04-02,21775.6,3.42,6723452.0,313326.0,233.488,6.4099
2025-04-03,21775.6,4.01,6723452.0,313326.0,196.265,6.4099
2025-04-04,21775.6,4.45,6723452.0,313326.0,184.499,6.4099
2025-04-05,21775.6,4.45,6723452.0,313326.0,184.499,6.4099
2025-04-06,21775.6,4.45,6723452.0,313326.0,184.499,6.4099
2025-04-07,21775.6,4.61,6723452.0,313326.0,148.146,6.41
2025-04-08,21775.6,4.57,6723452.0,313326.0,156.911,6.41
2025-04-09,21775.6,4.37,6727416.0,306049.0,168.115,6.4212
2025-04-10,21775.6,4.42,6727416.0,306049.0,129.95,6.4212
2025-04-11,21775.6,4.26,6727416.0,306049.0,98.531,6.4213
2025-04-12,21775.6,4.26,6727416.0,306049.0,98.531,6.4213
2025-04-13,21775.6,4.26,6727416.0,306049.0,98.531,6.4213
2025-04-14,21775.6,4.14,6727416.0,306049.0,102.838,6.4213
2025-04-15,21775.6,4.09,6727416.0,306049.0,88.878,6.4213
2025-04-16,21775.6,4.16,6727113.0,422983.0,54.772,6.3041
2025-04-17,21775.6,4.02,6727113.0,422983.0,58.6,6.3041
2025-04-18,21775.6,4.02,6727113.0,422983.0,58.6,6.3041
2025-04-19,21775.6,4.02,6727113.0,422983.0,58.6,6.3041
2025-04-20,21775.6,4.02,6727113.0,422983.0,58.6,6.3041
2025-04-21,21775.6,4.16,6727113.0,422983.0,114.114,6.304
2025-04-22,21775.6,3.99,6727113.0,422983.0,137.951,6.304
2025-04-23,21775.6,3.75,6726930.0,606632.0,171.78,6.1201
2025-04-24,21775.6,3.73,6726930.0,606632.0,130.004,6.1202
2025-04-25,21775.6,3.67,6726930.0,606632.0,94.021,6.1202
2025-04-26,21775.6,3.67,6726930.0,606632.0,94.021,6.1202
2025-04-27,21775.6,3.67,6726930.0,606632.0,94.021,6.1202
2025-04-28,21775.6,3.73,6726930.0,606632.0,148.649,6.1201
2025-04-29,21775.6,3.74,6726930.0,606632.0,157.537,6.1201
2025-04-30,21775.6,3.94,6709277.0,595741.0,250.601,6.1133
2025-05-01,21833.9,3.78,6709277.0,595741.0,157.353,6.1134
2025-05-02,21833.9,3.6,6709277.0,595741.0,147.882,6.1134
2025-05-03,21833.9,3.6,6709277.0,595741.0,147.882,6.1134
2025-05-04,21833.9,3.6,6709277.0,595741.0,147.882,6.1134
2025-05-05,21833.9,3.6,6709277.0,595741.0,124.69,6.1134
2025-05-06,21833.9,3.66,6709277.0,595741.0,129.858,6.1134
2025-05-07,21833.9,3.67,6710889.0,583727.0,154.859,6.127
2025-05-08,21833.9,3.51,6710889.0,583727.0,139.768,6.127
2025-05-09,21833.9,3.53,6710889.0,583727.0,142.272,6.127
2025-05-10,21833.9,3.53,6710889.0,583727.0,142.272,6.127
2025-05-11,21833.9,3.53,6710889.0,583727.0,142.272,6.127
2025-05-12,21833.9,3.15,6710889.0,583727.0,147.505,6.127
2025-05-13,21833.9,3.09,6710889.0,583727.0,144.214,6.127
2025-05-14,21833.9,3.1,6713270.0,575846.0,165.024,6.1373
2025-05-15,21833.9,3.2,6713270.0,575846.0,109.436,6.1373
2025-05-16,21833.9,3.16,6713270.0,575846.0,136.799,6.1373
2025-05-17,21833.9,3.16,6713270.0,575846.0,136.799,6.1373
2025-05-18,21833.9,3.16,6713270.0,575846.0,136.799,6.1373
2025-05-19,21833.9,3.21,6713270.0,575846.0,180.417,6.1372
2025-05-20,21833.9,3.2,6713270.0,575846.0,136.033,6.1373
2025-05-21,21833.9,3.25,6688726.0,503055.0,162.802,6.1855
2025-05-22,21833.9,3.32,6688726.0,503055.0,173.018,6.1855
2025-05-23,21833.9,3.4,6688726.0,503055.0,154.841,6.1855
2025-05-24,21833.9,3.4,6688726.0,503055.0,154.841,6.1855
2025-05-25,21833.9,3.4,6688726.0,503055.0,154.841,6.1855
2025-05-26,21833.9,3.4,6688726.0,503055.0,154.841,6.1855
2025-05-27,21833.9,3.24,6688726.0,503055.0,138.066,6.1855
2025-05-28,21833.9,3.23,6673244.0,467204.0,173.641,6.2059
2025-05-29,21833.9,3.22,6673244.0,467204.0,165.66,6.2059
2025-05-30,21833.9,3.31,6673244.0,467204.0,315.657,6.2057
2025-05-31,21833.9,3.32,6673244.0,467204.0,315.657,6.2057
2025-06-01,21938.8,3.32,6673244.0,467204.0,315.657,6.2057
2025-06-02,21938.8,3.27,6673244.0,467204.0,135.841,6.2059
2025-06-03,21938.8,3.19,6673244.0,467204.0,153.177,6.2059
2025-06-04,21938.8,3.23,6672885.0,378947.0,168.882,6.2938
2025-06-05,21938.8,3.18,6672885.0,378947.0,152.727,6.2938
2025-06-06,21938.8,3.09,6672885.0,378947.0,149.284,6.2938
2025-06-07,21938.8,3.09,6672885.0,378947.0,149.284,6.2938
2025-06-08,21938.8,3.09,6672885.0,378947.0,149.284,6.2938
2025-06-09,21938.8,3.12,6672885.0,378947.0,179.315,6.2938
2025-06-10,21938.8,3.12,6672885.0,378947.0,182.725,6.2938
2025-06-11,21938.8,3.12,6677155.0,332907.0,204.625,6.344
2025-06-12,21938.8,3.17,6677155.0,332907.0,181.417,6.3441
2025-06-13,21938.8,3.18,6677155.0,332907.0,168.645,6.3441
2025-06-14,21938.8,3.18,6677155.0,332907.0,168.645,6.3441
2025-06-15,21938.8,3.18,6677155.0,332907.0,168.645,6.3441
2025-06-16,21938.8,3.1,6677155.0,332907.0,140.759,6.3441
2025-06-17,21938.8,3.17,6677155.0,332907.0,168.939,6.3441
2025-06-18,21938.8,3.16,6681056.0,337762.0,205.05,6.3431
2025-06-19,21938.8,3.16,6681056.0,337762.0,205.05,6.3431
2025-06-20,21938.8,3.13,6681056.0,337762.0,138.283,6.3432
2025-06-21,21938.8,3.13,6681056.0,337762.0,138.283,6.3432
2025-06-22,21938.8,3.13,6681056.0,337762.0,138.283,6.3432
2025-06-23,21938.8,3.12,6681056.0,337762.0,165.319,6.3431
2025-06-24,21938.8,3.06,6681056.0,337762.0,187.367,6.3431
2025-06-25,21938.8,3.04,6662200.0,364375.0,210.879,6.2976
2025-06-26,21938.8,3.04,6662200.0,364375.0,252.432,6.2976
2025-06-27,21938.8,3.02,6662200.0,364375.0,285.742,6.2975
2025-06-28,21938.8,3.02,6662200.0,364375.0,285.742,6.2975
2025-06-29,21938.8,3.02,6662200.0,364375.0,285.742,6.2975
2025-06-30,21938.8,2.96,6662200.0,364375.0,460.731,6.2974
2025-07-01,22020.0,2.91,6662200.0,364375.0,245.53,6.2976
2025-07-02,22020.0,2.88,6659598.0,359516.0,237.307,6.2998
2025-07-03,22020.0,2.8,6659598.0,359516.0,214.665,6.2999
2025-07-04,22020.0,2.8,6659598.0,359516.0,214.665,6.2999
2025-07-05,22020.0,2.8,6659598.0,359516.0,214.665,6.2999
2025-07-06,22020.0,2.8,6659598.0,359516.0,214.665,6.2999
2025-07-07,22020.0,2.86,6659598.0,359516.0,218.03,6.2999
2025-07-08,22020.0,2.92,6659598.0,359516.0,219.415,6.2999
2025-07-09,22020.0,2.94,6661912.0,319889.0,227.273,6.3418
2025-07-10,22020.0,2.92,6661912.0,319889.0,183.339,6.3418
2025-07-11,22020.0,2.97,6661912.0,319889.0,181.637,6.3418
2025-07-12,22020.0,2.97,6661912.0,319889.0,181.637,6.3418
2025-07-13,22020.0,2.97,6661912.0,319889.0,181.637,6.3418
2025-07-14,22020.0,2.95,6661912.0,319889.0,217.841,6.3418
2025-07-15,22020.0,2.95,6661912.0,319889.0,198.277,6.3418
2025-07-16,22020.0,3.0,6659273.0,296247.0,197.086,6.3628
2025-07-17,22020.0,2.91,6659273.0,296247.0,193.66,6.3628
2025-07-18,22020.0,2.93,6659273.0,296247.0,199.298,6.3628
2025-07-19,22020.0,2.93,6659273.0,296247.0,199.298,6.3628
2025-07-20,22020.0,2.93,6659273.0,296247.0,199.298,6.3628
2025-07-21,22020.0,2.89,6659273.0,296247.0,213.666,6.3628
2025-07-22,22020.0,2.9,6659273.0,296247.0,196.374,6.3628
2025-07-23,22020.0,2.83,6657715.0,323176.0,189.632,6.3343
2025-07-24,22020.0,2.82,6657715.0,323176.0,132.186,6.3344
2025-07-25,22020.0,2.84,6657715.0,323176.0,150.509,6.3344
2025-07-26,22020.0,2.84,6657715.0,323176.0,150.509,6.3344
2025-07-27,22020.0,2.84,6657715.0,323176.0,150.509,6.3344
2025-07-28,22020.0,2.82,6657715.0,323176.0,170.463,6.3344
2025-07-29,22020.0,2.86,6657715.0,323176.0,171.018,6.3344
2025-07-30,22020.0,2.89,6642578.0,370507.0,155.481,6.2719
2025-07-31,22020.0,2.86,6642578.0,370507.0,214.445,6.2719
2025-08-01,22087.0,3.13,6642578.0,370507.0,97.426,6.272
2025-08-02,22087.0,3.13,6642578.0,370507.0,97.426,6.272
2025-08-03,22087.0,3.13,6642578.0,370507.0,97.426,6.272
2025-08-04,22087.0,3.02,6642578.0,370507.0,125.73,6.2719
2025-08-05,22087.0,2.98,6642578.0,370507.0,84.356,6.272
2025-08-06,22087.0,2.98,6640843.0,421043.0,91.966,6.2197
2025-08-07,22087.0,2.95,6640843.0,421043.0,77.961,6.2197
2025-08-08,22087.0,2.94,6640843.0,421043.0,80.303,6.2197
2025-08-09,22087.0,2.94,6640843.0,421043.0,80.303,6.2197
2025-08-10,22087.0,2.94,6640843.0,421043.0,80.303,6.2197
2025-08-11,22087.0,2.94,6640843.0,421043.0,82.214,6.2197
2025-08-12,22087.0,2.93,6640843.0,421043.0,57.492,6.2197
2025-08-13,22087.0,2.9,6643615.0,504304.0,57.202,6.1393
2025-08-14,22087.0,2.89,6643615.0,504304.0,28.818,6.1393
2025-08-15,22087.0,2.88,6643615.0,504304.0,33.757,6.1393
2025-08-16,22087.0,2.88,6643615.0,504304.0,33.757,6.1393
2025-08-17,22087.0,2.88,6643615.0,504304.0,33.757,6.1393
2025-08-18,22087.0,2.88,6643615.0,504304.0,38.24,6.1393
2025-08-19,22087.0,2.9,6643615.0,504304.0,22.344,6.1393
2025-08-20,22087.0,2.94,6618415.0,519534.0,34.999,6.0988
2025-08-21,22087.0,2.95,6618415.0,519534.0,25.358,6.0989
2025-08-22,22087.0,2.88,6618415.0,519534.0,36.275,6.0988
2025-08-23,22087.0,2.88,6618415.0,519534.0,36.275,6.0988
2025-08-24,22087.0,2.88,6618415.0,519534.0,36.275,6.0988
2025-08-25,22087.0,2.8,6618415.0,519534.0,47.567,6.0988
2025-08-26,22087.0,2.78,6618415.0,519534.0,28.574,6.0989
2025-08-27,22087.0,2.78,6603384.0,589998.0,34.744,6.0134
2025-08-28,22087.0,2.75,6603384.0,589998.0,31.966,6.0134
2025-08-29,22087.0,2.82,6603384.0,589998.0,77.898,6.0133
2025-08-30,22087.0,2.82,6603384.0,589998.0,77.898,6.0133
2025-08-31,22087.0,2.84,6603384.0,589998.0,77.898,6.0133
2025-09-01,22170.3,2.84,6603384.0,589998.0,77.898,6.0133
2025-09-02,22170.3,2.92,6603384.0,589998.0,21.066,6.0134
2025-09-03,22170.3,2.88,6602071.0,597513.0,17.923,6.0045
2025-09-04,22170.3,2.84,6602071.0,597513.0,20.128,6.0045
2025-09-05,22170.3,2.83,6602071.0,597513.0,20.997,6.0045
2025-09-06,22170.3,2.83,6602071.0,597513.0,20.997,6.0045
2025-09-07,22170.3,2.83,6602071.0,597513.0,20.997,6.0045
2025-09-08,22170.3,2.84,6602071.0,597513.0,19.416,6.0045
2025-09-09,22170.3,2.87,6602071.0,597513.0,22.915,6.0045
2025-09-10,22170.3,2.84,6605962.0,672274.0,29.4,5.9337
2025-09-11,22170.3,2.78,6605962.0,672274.0,26.897,5.9337
2025-09-12,22170.3,2.79,6605962.0,672274.0,17.331,5.9337
2025-09-13,22170.3,2.79,6605962.0,672274.0,17.331,5.9337
2025-09-14,22170.3,2.79,6605962.0,672274.0,17.331,5.9337
2025-09-15,22170.3,2.75,6605962.0,672274.0,16.954,5.9337
2025-09-16,22170.3,2.79,6605962.0,672274.0,18.817,5.9337
